index;id;name;barrier;tariffType;tariffGroupId;tariffGroupName;tariffGroupRushHourStart;tariffGroupRushHourEnd;tariffGroupTaxName;tariffGroupTaxRateLow;tariffGroupTaxRateLow;geometryType;geometryLatitude;geometryLongitude
145;svoxhodi3v;E18 hovedløp;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;5;10;Point;59.90982424193205;10.628001626983632
146;svoxhodi3v;E18 hovedløp;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.90982424193205;10.628001626983632
147;svoxhodi3v;E18 hovedløp;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.90982424193205;10.628001626983632
148;svoxhodi3v;E18 hovedløp;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.90982424193205;10.628001626983632
150;svoxhodi3v;E18 hovedløp;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.90982424193205;10.628001626983632
149;svoxhodi3v;E18 hovedløp;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.90982424193205;10.628001626983632
152;svoxhodi3v;E18 hovedløp;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.90982424193205;10.628001626983632
151;svoxhodi3v;E18 hovedløp;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.90982424193205;10.628001626983632
155;rruk3xd8ule;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;25;31;Point;59.92658;10.624641999999994
153;svoxhodi3v;E18 hovedløp;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.90982424193205;10.628001626983632
157;rruk3xd8ule;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;25;31;Point;59.92658;10.624641999999994
158;rruk3xd8ule;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;21;28;Point;59.92658;10.624641999999994
156;rruk3xd8ule;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;21;28;Point;59.92658;10.624641999999994
159;rruk3xd8ule;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;21;28;Point;59.92658;10.624641999999994
160;rruk3xd8ule;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;5;10;Point;59.92658;10.624641999999994
161;rruk3xd8ule;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.92658;10.624641999999994
162;rruk3xd8ule;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;25;31;Point;59.92658;10.624641999999994
163;rruk3xd8ule;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;21;28;Point;59.92658;10.624641999999994
125;1inpzvga3i1;Pårampe Granfoss fra Fornebu;Bygrensen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.909130141141226;10.627708766864771
154;svoxhodi3v;E18 hovedløp;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.90982424193205;10.628001626983632
165;rruk3xd8ule;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;21;28;Point;59.92658;10.624641999999994
166;rruk3xd8ule;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;21;28;Point;59.92658;10.624641999999994
167;rruk3xd8ule;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;5;10;Point;59.92658;10.624641999999994
93;fy6gmfsnlhc;Rampe Fornebu til E18;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;21;28;Point;59.909709;10.628329
169;rruk3xd8ule;Bærumsveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.92658;10.624641999999994
170;rruk3xd8ule;Bærumsveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.92658;10.624641999999994
171;rruk3xd8ule;Bærumsveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.92658;10.624641999999994
172;rruk3xd8ule;Bærumsveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.92658;10.624641999999994
174;rruk3xd8ule;Bærumsveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.92658;10.624641999999994
175;rruk3xd8ule;Bærumsveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.92658;10.624641999999994
173;rruk3xd8ule;Bærumsveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.92658;10.624641999999994
178;w0tkp1ui497;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;21;28;Point;59.952633;10.633538000000044
176;rruk3xd8ule;Bærumsveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.92658;10.624641999999994
177;w0tkp1ui497;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;25;31;Point;59.952633;10.633538000000044
180;w0tkp1ui497;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;21;28;Point;59.952633;10.633538000000044
179;w0tkp1ui497;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;25;31;Point;59.952633;10.633538000000044
181;w0tkp1ui497;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;21;28;Point;59.952633;10.633538000000044
182;w0tkp1ui497;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;5;10;Point;59.952633;10.633538000000044
183;w0tkp1ui497;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.952633;10.633538000000044
184;w0tkp1ui497;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;25;31;Point;59.952633;10.633538000000044
185;w0tkp1ui497;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;21;28;Point;59.952633;10.633538000000044
186;w0tkp1ui497;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;25;31;Point;59.952633;10.633538000000044
188;w0tkp1ui497;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;21;28;Point;59.952633;10.633538000000044
190;w0tkp1ui497;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.952633;10.633538000000044
187;w0tkp1ui497;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;21;28;Point;59.952633;10.633538000000044
189;w0tkp1ui497;Griniveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;5;10;Point;59.952633;10.633538000000044
191;w0tkp1ui497;Griniveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.952633;10.633538000000044
192;w0tkp1ui497;Griniveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.952633;10.633538000000044
193;w0tkp1ui497;Griniveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.952633;10.633538000000044
194;w0tkp1ui497;Griniveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.952633;10.633538000000044
196;w0tkp1ui497;Griniveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.952633;10.633538000000044
195;w0tkp1ui497;Griniveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.952633;10.633538000000044
197;w0tkp1ui497;Griniveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.952633;10.633538000000044
199;4ecowvn07t7;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;25;31;Point;59.9205;10.672665999999936
198;w0tkp1ui497;Griniveien;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.952633;10.633538000000044
200;4ecowvn07t7;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;21;28;Point;59.9205;10.672665999999936
201;4ecowvn07t7;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;25;31;Point;59.9205;10.672665999999936
203;4ecowvn07t7;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;21;28;Point;59.9205;10.672665999999936
202;4ecowvn07t7;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;21;28;Point;59.9205;10.672665999999936
204;4ecowvn07t7;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;5;10;Point;59.9205;10.672665999999936
205;4ecowvn07t7;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.9205;10.672665999999936
206;4ecowvn07t7;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;25;31;Point;59.9205;10.672665999999936
207;4ecowvn07t7;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;21;28;Point;59.9205;10.672665999999936
208;4ecowvn07t7;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;25;31;Point;59.9205;10.672665999999936
210;4ecowvn07t7;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;21;28;Point;59.9205;10.672665999999936
209;4ecowvn07t7;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;21;28;Point;59.9205;10.672665999999936
212;4ecowvn07t7;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.9205;10.672665999999936
211;4ecowvn07t7;E18 Maritim;Osloringen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;5;10;Point;59.9205;10.672665999999936
213;4ecowvn07t7;E18 Maritim;Osloringen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.9205;10.672665999999936
214;4ecowvn07t7;E18 Maritim;Osloringen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.9205;10.672665999999936
216;4ecowvn07t7;E18 Maritim;Osloringen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.9205;10.672665999999936
215;4ecowvn07t7;E18 Maritim;Osloringen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.9205;10.672665999999936
219;4ecowvn07t7;E18 Maritim;Osloringen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.9205;10.672665999999936
217;4ecowvn07t7;E18 Maritim;Osloringen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.9205;10.672665999999936
218;4ecowvn07t7;E18 Maritim;Osloringen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.9205;10.672665999999936
221;pxwb5ot9x4;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.920087438438216;10.821930040286702
220;4ecowvn07t7;E18 Maritim;Osloringen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.9205;10.672665999999936
222;pxwb5ot9x4;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.920087438438216;10.821930040286702
224;pxwb5ot9x4;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.920087438438216;10.821930040286702
225;pxwb5ot9x4;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.920087438438216;10.821930040286702
223;pxwb5ot9x4;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.920087438438216;10.821930040286702
226;pxwb5ot9x4;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.920087438438216;10.821930040286702
168;rruk3xd8ule;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.92658;10.624641999999994
124;1inpzvga3i1;Pårampe Granfoss fra Fornebu;Bygrensen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.909130141141226;10.627708766864771
228;pxwb5ot9x4;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.920087438438216;10.821930040286702
164;rruk3xd8ule;Bærumsveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;25;31;Point;59.92658;10.624641999999994
230;pxwb5ot9x4;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.920087438438216;10.821930040286702
232;pxwb5ot9x4;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.920087438438216;10.821930040286702
233;pxwb5ot9x4;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.920087438438216;10.821930040286702
234;pxwb5ot9x4;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.920087438438216;10.821930040286702
235;pxwb5ot9x4;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.920087438438216;10.821930040286702
238;pxwb5ot9x4;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.920087438438216;10.821930040286702
236;pxwb5ot9x4;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.920087438438216;10.821930040286702
227;pxwb5ot9x4;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.920087438438216;10.821930040286702
239;pxwb5ot9x4;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.920087438438216;10.821930040286702
237;pxwb5ot9x4;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.920087438438216;10.821930040286702
241;pxwb5ot9x4;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.920087438438216;10.821930040286702
229;pxwb5ot9x4;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.920087438438216;10.821930040286702
243;fyza15swq35;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;25;31;Point;59.91852635525153;10.683549727508534
231;pxwb5ot9x4;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.920087438438216;10.821930040286702
242;pxwb5ot9x4;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.920087438438216;10.821930040286702
240;pxwb5ot9x4;Avkjøring fra E6 til Strømsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.920087438438216;10.821930040286702
244;fyza15swq35;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;21;28;Point;59.91852635525153;10.683549727508534
247;fyza15swq35;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;21;28;Point;59.91852635525153;10.683549727508534
248;fyza15swq35;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;5;10;Point;59.91852635525153;10.683549727508534
246;fyza15swq35;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;21;28;Point;59.91852635525153;10.683549727508534
250;fyza15swq35;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;25;31;Point;59.91852635525153;10.683549727508534
251;fyza15swq35;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;21;28;Point;59.91852635525153;10.683549727508534
245;fyza15swq35;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;25;31;Point;59.91852635525153;10.683549727508534
249;fyza15swq35;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.91852635525153;10.683549727508534
252;fyza15swq35;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;25;31;Point;59.91852635525153;10.683549727508534
253;fyza15swq35;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;21;28;Point;59.91852635525153;10.683549727508534
254;fyza15swq35;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;21;28;Point;59.91852635525153;10.683549727508534
257;fyza15swq35;E18 Bygdøylokket;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.91852635525153;10.683549727508534
256;fyza15swq35;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.91852635525153;10.683549727508534
255;fyza15swq35;E18 Bygdøylokket;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;5;10;Point;59.91852635525153;10.683549727508534
258;fyza15swq35;E18 Bygdøylokket;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.91852635525153;10.683549727508534
259;fyza15swq35;E18 Bygdøylokket;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.91852635525153;10.683549727508534
260;fyza15swq35;E18 Bygdøylokket;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.91852635525153;10.683549727508534
261;fyza15swq35;E18 Bygdøylokket;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.91852635525153;10.683549727508534
263;fyza15swq35;E18 Bygdøylokket;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.91852635525153;10.683549727508534
262;fyza15swq35;E18 Bygdøylokket;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.91852635525153;10.683549727508534
264;fyza15swq35;E18 Bygdøylokket;Osloringen;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.91852635525153;10.683549727508534
265;5jpewhbe2cr;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;25;31;Point;59.939548039517895;10.907358144972363
267;5jpewhbe2cr;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;25;31;Point;59.939548039517895;10.907358144972363
266;5jpewhbe2cr;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;21;28;Point;59.939548039517895;10.907358144972363
268;5jpewhbe2cr;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;21;28;Point;59.939548039517895;10.907358144972363
269;5jpewhbe2cr;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;21;28;Point;59.939548039517895;10.907358144972363
270;5jpewhbe2cr;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;5;10;Point;59.939548039517895;10.907358144972363
271;5jpewhbe2cr;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.939548039517895;10.907358144972363
272;5jpewhbe2cr;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;25;31;Point;59.939548039517895;10.907358144972363
274;5jpewhbe2cr;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;25;31;Point;59.939548039517895;10.907358144972363
273;5jpewhbe2cr;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;21;28;Point;59.939548039517895;10.907358144972363
275;5jpewhbe2cr;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;21;28;Point;59.939548039517895;10.907358144972363
276;5jpewhbe2cr;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;21;28;Point;59.939548039517895;10.907358144972363
279;5jpewhbe2cr;E6 Furuset;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.939548039517895;10.907358144972363
277;5jpewhbe2cr;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;5;10;Point;59.939548039517895;10.907358144972363
278;5jpewhbe2cr;E6 Furuset;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.939548039517895;10.907358144972363
280;5jpewhbe2cr;E6 Furuset;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.939548039517895;10.907358144972363
281;5jpewhbe2cr;E6 Furuset;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.939548039517895;10.907358144972363
282;5jpewhbe2cr;E6 Furuset;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.939548039517895;10.907358144972363
286;5jpewhbe2cr;E6 Furuset;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.939548039517895;10.907358144972363
287;tp7ezrd7u7;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;25;31;Point;59.93372961659993;10.709937399408204
285;5jpewhbe2cr;E6 Furuset;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.939548039517895;10.907358144972363
289;tp7ezrd7u7;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;25;31;Point;59.93372961659993;10.709937399408204
291;tp7ezrd7u7;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;21;28;Point;59.93372961659993;10.709937399408204
288;tp7ezrd7u7;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;21;28;Point;59.93372961659993;10.709937399408204
283;5jpewhbe2cr;E6 Furuset;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.939548039517895;10.907358144972363
293;tp7ezrd7u7;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.93372961659993;10.709937399408204
290;tp7ezrd7u7;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;21;28;Point;59.93372961659993;10.709937399408204
294;tp7ezrd7u7;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;25;31;Point;59.93372961659993;10.709937399408204
295;tp7ezrd7u7;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;21;28;Point;59.93372961659993;10.709937399408204
296;tp7ezrd7u7;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;25;31;Point;59.93372961659993;10.709937399408204
297;tp7ezrd7u7;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;21;28;Point;59.93372961659993;10.709937399408204
298;tp7ezrd7u7;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;21;28;Point;59.93372961659993;10.709937399408204
292;tp7ezrd7u7;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;5;10;Point;59.93372961659993;10.709937399408204
284;5jpewhbe2cr;E6 Furuset;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.939548039517895;10.907358144972363
301;tp7ezrd7u7;Slemdalsveien;Osloringen;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.93372961659993;10.709937399408204
300;tp7ezrd7u7;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.93372961659993;10.709937399408204
299;tp7ezrd7u7;Slemdalsveien;Osloringen;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;5;10;Point;59.93372961659993;10.709937399408204
